date,username,rawContent
2022-10-11 18:02:11+00:00,emfrancoise1,@X4RA28 @f3arandgr33d @spelltweeter @inquirerdotnet @GabrielLaluINQ Kasama yan inflation sa topic. It is just a natural cause bakit weak ang peso. Dollar is strong is just one of the many factors bakit weak ang peso. But he said it as if it is the only cause. Hindi nya lang sinama kasi maapektuhan at makikita gaano kainutil govt on addressing it.
2022-10-11 17:59:18+00:00,sweet_jongsaeng,The peso ₱₱ is not weak 🙅‍♀️😩 because the peso ₱₱ is weak😪. The peso ₱₱ is weak 🥱😫 because the dollar 💵🤑 is strong 💪💪.
2022-10-11 17:47:55+00:00,favehoonist,The peso is not weak because the peso is weak. The peso is weak because the dollar is strong. https://t.co/2kOkDiU0AQ
2022-10-11 17:43:01+00:00,deniseaerielle,"peso is not weak = dollar is strong = peso is weak 
🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡"
2022-10-11 17:33:57+00:00,libsofvorz,1st District Representative of Ilocos Norte Sandro Marcos spoke out about the peso dollar rate. 'Peso is not weak because peso is weak'. 'The Peso is weak because the dollar is strong'. https://t.co/jeXk9EVxm8
2022-10-11 17:29:53+00:00,dyames09,@JuvyCanque @clydeversatop @talara_julia @SupportttA @qziahxy @Iantianchant @jorge_stohner basta tandaan mo na hindi weak ang peso dahil weak ang peso. weak ang oeso dahil strong ang dollar.
2022-10-11 17:23:17+00:00,marpergreys,get his ass user regvelvet because the peso is weak because the dollar is strong
2022-10-11 17:05:15+00:00,HELP5weenp1CK,"@Shill_Ronin the peso is not weak, the dollar is just too strong https://t.co/W00tNaecfe"
2022-10-11 17:04:42+00:00,xianwanders,the peso is the weak. the dollar is the strong. 😝
2022-10-11 17:00:56+00:00,inquirerdotnet,"#ICYMI: ""The peso is not weak, because the peso is weak. The peso is weak because the dollar is strong,"" Marcos said. https://t.co/yx8Dhz4kbx"
2022-10-11 16:53:25+00:00,may_0501,"So kung hindi strong, ano daw? ""Not so strong?"" Ayaw ko na lang mag talk. Baka ako pa ang mali.

~~

Sandro Marcos says peso is weak not because it’s weak: Dollar is just strong now https://t.co/w5RLutZrHK"
2022-10-11 16:53:01+00:00,markrossimo,"BBM: We have no territorial conflict with China. What we have is China claiming territory that belongs to the Philippines.

Sandro: The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.

Imee: Never seen GOLD!

Imelda: We have 7000 tons!"
2022-10-11 16:21:11+00:00,ownustars,the peso is not weak because the peso is weak the peso is weak because the dollar is strong
2022-10-11 16:18:49+00:00,arnldmrvn_,"@jeromeshirtt peso weak, dollar strong https://t.co/bz1PYJs2nN"
2022-10-11 16:06:48+00:00,dolpe17,"peso not weak, dollar is strong 🫶🏻🫶🏻🫶🏻"
2022-10-11 16:03:09+00:00,foxrain21,"@APalaiz The peso is weak...because the country is weak...
The country is weak because the leader is weak.
Baligtarin natin sinabi ni Charice. The dollar is not strong because the dollar is strong. The dollar is strong because the peso is weak."
2022-10-11 15:59:10+00:00,bambinooo04,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong."" https://t.co/1nF6PhgCXw"
2022-10-11 15:56:01+00:00,smirn6ff,"@oustgbf I would 😯😮 like to make one 1️⃣👍 thing clear ..,,,.,..,,, the peso 🙊💵 is not 🤬‼️ weak because 🤺🤺🤺 the peso is weak. 👎 The peso 💰🕺🕺 is week 😅 because the dollar ..,,,.,. ??? is strong. 😩💪💪"
2022-10-11 15:48:35+00:00,WBtrader123,The Peso is weak because the Dollar is strong because of Kuku's veno
2022-10-11 15:46:49+00:00,neenuh_r,"not gonna lie tho.. if you read the whole article, may point ata si s4ndro sa ""peso is weak because the dollar is strong"" statement niya"
2022-10-11 15:46:25+00:00,callmekokooo,the Peso is not weak because the peso is weak. The peso is weak because the dollar is strong.
2022-10-11 15:44:55+00:00,nekaioz,"peso weak, dollar strong 😭"
2022-10-11 15:44:04+00:00,News5PH,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong,"" ayon kay Marcos sa isang press briefing sa kaniyang distrito."
2022-10-11 15:40:53+00:00,blue_huee,@danisoarr @itslpb weak daa ang peso ta strong daa ang dollar HAHAHAHAH DEPOTA
2022-10-11 15:37:02+00:00,caratuts,"I mean, he’s not wrong, just inarticulate? The dollar is strong but the peso is also just really weak compared to other markets not just in comparison to USD… among other things

* get a NYT and the economist subscription, economist yarn???*"
2022-10-11 15:34:27+00:00,animumru,THE PESO IS NOT WEAK BC THE PESO IS WEAK. THE PESO IS WEAK BC THE DOLLAR IS STRONG.
2022-10-11 15:26:51+00:00,notstraight4wa1,"The peso is not weak because the peso is weak. The peso is weak because the dollar is strong. 

Yawa! Ako na mg aadjust charice hahaha😂"
2022-10-11 15:21:18+00:00,cytwt0r,@_mo4d_ Tama naman sinabi nya. Peso is weak because dollar is strong. In short peso is WEAK!🤯
2022-10-11 15:18:39+00:00,vmarkeyable,I 🙋🏻would like to make ☝️ thing clear✌🏻😝...the Peso is not👎 weak😮‍💨😮‍💨 because the peso is weak. The peso is 🤩✌🏻weak because the dollar💵💸 is strong💪🏻💪🏼
2022-10-11 15:18:07+00:00,PeterSerrano888,"""The peso is weak because the dollar is strong"" statement ni Sandro that the eedyots picked up without listening to the whole beat is a sign of their unending idiocy.  Wag nyo igaya kay @lenirobredo si Sandro. Her LUGAW BRAIN is phenomenal."
2022-10-11 15:17:47+00:00,artrallymnl,"“peso is not weak because peso is weak. the peso is weak because the dollar is strong.”

Ok. https://t.co/sP0oaeDtFs"
2022-10-11 15:14:36+00:00,PhilNews247,"""Peso Is Weak Because Dollar Is Strong."" 
Does it make sense? 
Here are the reactions of some people online to this statement of Sandro Marcos about peso and dollar.
#SandroMarcos
https://t.co/tzA1HNQ1BO"
2022-10-11 15:13:21+00:00,jctwits1,@RLtheGraape and the peso is the weakest of the weak among many countries due to poor governance. do not just use the strong dollar as an escape goat. food security? we are also lagging behind in supply and in prices. https://t.co/ehorWQDfvi
2022-10-11 15:06:34+00:00,News5PH,"""THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG.""

Sa isang press briefing, ipinaliwanag ni Ilocos Norte 1st District Rep. Sandro Marcos kung bakit patuloy ang pagsadsad ng halaga ng piso kontra dolyar. #News5 

WATCH: https://t.co/ubysWYBNEl https://t.co/3jBjGPKVbj"
2022-10-11 15:03:17+00:00,teqs30,"The most pressing matter is not ""the peso is weak or the dollar is strong.""  It's what the government is doing or ¿not doing? to alleviate or cushion the impact may it be medium or long term."
2022-10-11 15:02:43+00:00,iaMakardutzS,"The peso is not weak, because the peso is weak.
Pero 'pag sinabing, 'pag nag-comply ka na bawal lumabas. Pero may sina-, may ginawa ka sa 'pinagbabawal nila. Inayos mo 'yung law ng classroom niyo at sinubmit mo ulit.
Ay
The peso is weak because the dollar is strong."
2022-10-11 15:02:21+00:00,jiyyoonn,"@rrrmanila ""the peso is not weak"" tapos biglang ""the peso is weak because the dollar is strong"" hindi ko alam if ako ba yung may problema kasi feeling ko may mali sa grammar literally bukod pa sa context ng sinasabi nya o....."
2022-10-11 14:55:31+00:00,chaoticsunchild,the peso is weak because the dollar is strong 😌
2022-10-11 14:55:07+00:00,arnldmrvn_,"@JohnRchrdLucero peso weak, dollar strong https://t.co/PkrZgklxM5"
2022-10-11 14:47:14+00:00,Realjaccstar,"I really like new 
T o n g u e T w i s t e r s 
By: Sandro Marcos

the peso is not weak because the peso is weak. The peso is weak because the dollar is strong."
2022-10-11 14:45:35+00:00,aaang_hell,The peso is weak because the dollar is strong HAHAHAHAHAHAHAHA good night may exam pa q bukas
2022-10-11 14:43:49+00:00,Lucky_poz,@Pragmatic_plus why is peso getting weak? Dahil lumakas ang dollar? Diba dapat it should maintain its value at the very least lalo't they claim that the economy is strong.
2022-10-11 14:38:48+00:00,radikalchick,"So today we were told that the rising prices are okay, and are in fact necessary, and the peso is not weak, it's just that the dollar is strong. It's a good day."
2022-10-11 14:38:11+00:00,ukirogue,@tyunjinghe the peso is not weak nga daw twinnie kasi the peso is weak. its weak kasi the the dollar is strong 🫡🫡🫡
2022-10-11 14:37:45+00:00,ezziuol,the peso is weak because the dollar is strong and i am not strong because you make me weak 😩
2022-10-11 14:37:07+00:00,josephopano,"gusto ko na lang maging dollar, para strong and not weak like peso"
2022-10-11 14:36:51+00:00,apolloshootafar,"""The peso is weak because the dollar is strong.""

Parang: Hindi ko naman sinasabi na hindi ka matalino... ang sinasabi ko lang, hindi obvious sa iyo. 🤣"
2022-10-11 14:34:26+00:00,candyscribbles,"@distantlatte eto naman, the peso is not weak because the peso is weak. the peso is weak because the dollar is strong. 😂😂😂"
2022-10-11 14:33:27+00:00,tinytheo,TLDR: weak peso is caused by strong US dollar. Yan lang dapat. 😅
2022-10-11 14:31:09+00:00,skokiemanila,@teta_limcangco @shortofsaying Start the debate . Weak peso or strong dollar. They want engagement. Want the heat . They count numbers.
2022-10-11 14:30:58+00:00,xxgiZibee,"The peso is not weak, it’s just that the dollar is strong which means the peso is weak! Right??? Hahahahahahaha ang sarap siguro kausap ni sandr0. Pag may amats na kayo pareho. Hahaahha"
2022-10-11 14:28:35+00:00,dArnieMan,The peso is not weak. It's just that the dollar is strong. Wait! I'm still trying to process this 🤣🤣🤣
2022-10-11 14:26:08+00:00,keumeals,“the peso is not weak because the peso is weak. the peso is weak because the dollar is strong.” https://t.co/XriK3W5MS2
2022-10-11 14:26:01+00:00,noelwee,"Sandro's statement that ""THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG"" is clickbait on media's end

tbf, he explains and seems to understand the currency situation fairly well

he's already probably smarter and makes more sense than his dad lmao"
2022-10-11 14:23:26+00:00,Althea_Arcega,"@aslerrrr well totoo naman peso is weak, dollar is strong. ang pinakamali ay wala silang balak gawan ng paraan kung saan ang presyo ng mga bilihin ay bumaba, habang ang pamilya niya ay busy sa luho nila."
2022-10-11 14:23:06+00:00,cutiejhea,"@Kalangitan Kasalanan Po daw ng dolyar Yan.
""The peso is not weak because the peso is weak. The peso is weak bcoz the dollar is strong"" 😅🤭😅 charr!"
2022-10-11 14:20:49+00:00,aeie_md,"If we just keep it at the peso is weak because the dollar is strong, this basically means we can't do anything about it. And dare we say we have many ofws? But most filipinos are not ofws.

Wala. Iniiwan talaga tayo sa ere. We have a government that is for themselves lang."
2022-10-11 14:17:21+00:00,lei_btc,"Today a wise man said, the peso is not weak because it is weak. The peso is weak because the dollar is strong.

Shot pa more!😂 https://t.co/4b5GSZ6h8u"
2022-10-11 14:14:48+00:00,IamRatedKay,"“I would like to make one thing clear. English na lang kasi complicated pag Tagalog. The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.”

-ahahhaahah taena"
2022-10-11 14:14:25+00:00,cebudailynews,"'THE PESO IS NOT WEAK BECAUSE THE PESO IS WEAK.'

Ilocos Norte 1st District Rep. Sandro Marcos claimed that the Philippine peso is currently in a downfall because the US dollar is just so strong now. | https://t.co/X1mtCxpmDT

READ: https://t.co/Rf6iwIojtF https://t.co/Y811uAZoxT"
2022-10-11 14:11:11+00:00,kalakumag,"Buti yong Dollar strong..

Puso ko weak na...Ayy peso pala..😩😣"
2022-10-11 14:11:05+00:00,ReplyX000,@GerryCacanindin I therefore conclude. The peso is weak and the dollar is strong!
2022-10-11 14:05:59+00:00,RonelBalmes03,"@inquirerdotnet @GabrielLaluINQ dollar is strong yet bat walang ginagawang paraan? dati pa naman malakas ang dollar, pero hndi ginagawan ng paraan, dahilan nalang lagi is malakas ang dollar. peso is weak kasi hndi nyo ginagawan ng magandang way para lumakas ang peso. nananatili nalang tayo lagi na mahina."
2022-10-11 14:00:51+00:00,gabsmckd,The peso is weak because the dollar is strong https://t.co/4IwfKCb44Z
2022-10-11 13:59:20+00:00,amynielsen,"@iMPACTPH2019 Sandro is right, peso is weak bec. dollar is strong. Here in Denmark, peso is strong bec. the exchange rate in Danish kroner is still the same even before pandemic. #Sandro"
2022-10-11 13:58:31+00:00,smirnofffmule,"the peso is weak because the dollar is strong. 
pfft, what a nonchalant thing to say"
2022-10-11 13:55:23+00:00,senyornino,"To be fair, tama naman kasi yung sinabi niyang ""the peso is weak because the dollar is strong"".

Pero sobrang illogical talaga nung ""the peso is not weak because the peso is weak"". Parang sinabi mo na 1 plus 1 ay hindi 2, pero baka ibang number, hulaan mo na lang. 🙄"
2022-10-11 13:54:00+00:00,amynielsen,"@AltStarMagic He’s right, peso is weak bec. dollar is strong. Here in Denmark, peso is strong bec. the exchange rate in Danish kroner is still the same even before pandemic."
2022-10-11 13:44:08+00:00,naiasupreme_,"@demonshade_ @Reliomese Pesos is weak not because it's weak, dollar is just strong"
2022-10-11 13:41:43+00:00,acadserver123_,the pesos is not weak its just that the dollar is strong??? HAHAHAHHA.
2022-10-11 13:41:42+00:00,ch4mpor4do,"The peso is not weak because the peso is weak.the peso is weak because the dollar is strong. 
is an example of :

A. Synecdoche
B. Metonymy
C. Irony
D. Alliteration 
E. Kabobohan"
2022-10-11 13:41:03+00:00,amynielsen,"@athyanuario He’s right, peso is weak bec. dollar is strong. Here in Denmark, peso is strong bec. the exchange rate in Danish kroner is still the same even before pandemic. Sandro has Master’s degree in Business Admin. He knows what he’s talking about."
2022-10-11 13:40:23+00:00,inquirerdotnet,"'THE PESO IS NOT WEAK BECAUSE THE PESO IS WEAK.'

Ilocos Norte 1st District Rep. Sandro Marcos claimed that the Philippine peso is currently in a downfall because the US dollar is just so strong now.

READ: https://t.co/zh9syUeI1L https://t.co/7GCWE4grgZ"
2022-10-11 13:39:54+00:00,WaitingXiumin,@Punseee Actually totoo naman. Peso is becoming weak because dollar is strong. If you are going to compare only those two. Even korea is getting more weak compare sa dollar.  Pero you compare the peso to other currency it’s not that weak.
2022-10-11 13:38:21+00:00,ljohnrean,Ano tong the peso is weak because the dollar is strong?
2022-10-11 13:36:59+00:00,leoncarpediem,"@inquirerdotnet @GabrielLaluINQ Paki tanong pls sa kanya : If the peso is weak because the dollar is strong, where’s the peck of pickled peppers Peter Piper picked?"
2022-10-11 13:34:58+00:00,LotetaP,As simple as that?  What can you say about this Dr. JC Punonbatan?  Sandro Marcos says peso is weak not because it’s weak: Dollar is just strong now https://t.co/igQlI4TPUS
2022-10-11 13:29:45+00:00,JeDi_maSter0706,"@chicogarcia #TopicSuggestion 

#AngGuloMo - Twisted Logic
#ItIsBecauseItIs - The Peso is not weak but because the Dollar is strong"
2022-10-11 13:29:29+00:00,PansoyFrancis,@kyepotalaura @AltStarMagic Tama naman. Peso is not weak but dollar is a strong currency compared to many other currency.
2022-10-11 13:17:03+00:00,Punseee,the peso is weak bc the dollar is strong 🤩😖🥺😣🙏 - boss lodi sandro marcos 🥰😴❤️😎
2022-10-11 13:15:51+00:00,halleluyen,the peso is weak because the dollar is strong https://t.co/bWEF4tTZlL
2022-10-11 13:12:31+00:00,_rgnldsnts,the peso is not weak because the peso is weak. the peso is weak because the dollar is strong
2022-10-11 13:12:23+00:00,g_briyelle,"""The peso is not weak because its weak. The peso is weak because the dollar is strong."" pffttt byeee💀"
2022-10-11 13:07:11+00:00,jcpunongbayan,"Note that back in June, BSP Governor Phillip Medalla said a similar thing to The Chiefs: ""This is a strong dollar problem, not a weak peso problem…The reason the dollar is so strong is their inflation rate is so high...""
https://t.co/MYP4UwOCKn"
2022-10-11 13:03:22+00:00,iamjogarzola,"Following Sandro's logic: 

I would like to make one thing clear... The dollar is not strong because the dollar is strong. The dollar is strong because the peso is weak."
2022-10-11 13:03:10+00:00,dandandarari,"@mjdopie so because the peso is weak and the dollar is strong, i therefore conclude that the dollar is strong so the peso is weak"
2022-10-11 12:57:54+00:00,folkleur,"The peso is not 🚫❌ weak, 😷🤒 because 💁😡 the peso is weak. 👎 The peso is weak 🚫💪 because 💁 the dollar 💲 is strong. 💪😈"
2022-10-11 12:51:57+00:00,nayaamae,"I 😤 would 😤 like 😤 to 😤 make 😤 one 😤 thing 😤 clear 😤....😤
the 😤 peso 😤 is 😤 not 😤 weak 😤 because 😤 the 😤 peso 😤😤 is 😤 weak 😤. The 😤 peso 😤 is 😤 weak 😤 because 😤 the 😤 dollar 😤 is 😤 strong 😤"
2022-10-11 12:49:17+00:00,iamchabordo,"'The peso is not weak, because the peso is weak....The peso is weak because the dollar is strong'

#WikwikGidYa😄"
2022-10-11 12:46:20+00:00,inquirerdotnet,"Marcos: “The peso is not weak, because the peso is weak. The peso is weak because the dollar is strong.” | @GabrielLaluINQ https://t.co/uO58jXalZF"
2022-10-11 12:39:03+00:00,etx_xnne,"@maniluhjustine @GerryCacanindin Remember that weak/strong needs a certain point of reference to say which side is weak, and which side is strong. For example, the PHP/USD. As Sandro said, peso is weak because dollar is strong. The weak/strong reference point here is both the Peso and the USD."
2022-10-11 12:37:37+00:00,totocovy,"@05_berserker @AltStarMagic Cge, ikaw nga mag translate nang sinabi nya..
'Peso is not weak becuase the dollar is strong'
Paki explain pra sa mga bugok nyang followers."
2022-10-11 12:36:37+00:00,vapjr,"RP economy is stable and strong, bcoz of these the peso has not weakened. The peso is seemingly weaker bcoz  exchange rate with the dollar is higher, but its due to the STRENGTH  o d US DOLLAR &amp; its HIGH INTEREST rate, NOT  BCOZ  RP ECONOMY IS WEAK causing d fall of d peso."
2022-10-11 12:36:14+00:00,_nickontwt,"As much as I don't like this guy, what he's saying is true. The peso is weak because the dollar is strong. US is hiking its interest rates to defeat inflation. USD strengthens because it has become high-yielding, other currencies sink (Not just PHP, also EUR, JPY, etc.)"
2022-10-11 12:35:48+00:00,arnoldpadilla,"Ito lang ang tanong ko kay Sandro - 

If the peso is weak because the dollar is strong, where’s the peck of pickled peppers Peter Piper picked? https://t.co/1KDNZh08o7"
2022-10-11 12:28:41+00:00,charmaineders,"Unselfless.
Interial.
The peso is weak because the dollar is strong.

See, when you do clownery..."
2022-10-11 12:23:19+00:00,XakNirkmc,"Ung nakapagaral ka nga sa magandang paaralan pero walang laman sinasabi mu, anu ung ""the peso is not weak bcos the peso is weak, the peso is weak bcos the dollar is strong"" Pinaikot ikot pa, di n lng sinabi na the dollar is strong thats why the peso is weak, yan nman tlaga....."
2022-10-11 12:22:54+00:00,BambamSeiji,'THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG' putanginaaaaa
2022-10-11 12:14:40+00:00,JavierGris_,"At sino ba nagsabi na the peso is weak not because it is weak but because the dollar is strong? Tanginang to alam na nating lahat yan! Batukan kita diyan e. Puro kasi kalandian nasa isip mo e. Juskupo, patawarin mo po ako pero yung mga taong ganito naco."
2022-10-11 12:14:25+00:00,wineandbeer2,"""The peso is weak because the dollar is strong"" Teka. https://t.co/tiLg79gPOs"
2022-10-11 12:12:44+00:00,mongster,"'The pesos is not weak, the dollar is strong'

Hindi mahilig magparty si BBM,  hindi lang madalas nagpaparty ang ibang matataas na opisyal ng bansa."
2022-10-11 12:03:25+00:00,vanesashii,"Okay Sandro let's get to the bottom of this. Granted that the peso is weak, not because it's weak but because the dollar is strong. The question still remains: What is the current administration doing to atleast alleviate it's impact on the poor masses?"
2022-10-11 11:59:23+00:00,madface07,"Tongue twister tayo...game?!
🤣🤣🤣
""The peso is not weak because the peso is weak.the peso is weak because the dollar is strong."" https://t.co/aAfPgY51ig"
2022-10-11 11:57:47+00:00,uwuwonwoo,“the peso is not weak because the peso is weak. the peso is weak because the dollar is strong” IM????????? HUH????????????????????????
2022-10-11 11:57:47+00:00,K_Khristian_G,Because Peso is weak and the dollar is strong kind of moment lol https://t.co/Cev1Rj4Z9f
2022-10-11 11:55:51+00:00,ronaldgem,@iamRaoulManuel @justinsalayog The peso is weak not because the peso is weak. The peso is weak because the dollar is strong.
2022-10-11 11:53:54+00:00,kpalcantara_,"The peso is not weak because the peso is weak, the peso is weak because the dollar is strong and I am strong when I am on your shoulder, you raise me up to more than I can be"
2022-10-11 11:48:05+00:00,luxuriouscresia,"The weak is the strong is the peso is the dollar. Do you get it?

: Agree!"
2022-10-11 11:43:45+00:00,nabunturanguy,"Kailan ka pa naging ekonomista dodong? Yan bang assumption mo (making an asse of you and me) ay based on accepted economic principles? If the peso is weak coz the dollar is strong and your APOG is strong sige lang kayo lakwatsa while the economy is weak, langya kayo! https://t.co/XsVLh3rC2T"
2022-10-11 11:43:07+00:00,ParadaJojo,"Or shall we say, the peso is not weak because it is weak, but the peso is weak because the leader is weak and the dollar is strong because the leader is strong?"
2022-10-11 11:40:39+00:00,rarerieya,"""the peso is weak because the dollar is strong"" shutacca 😭😭😭"
2022-10-11 11:37:52+00:00,MattAngChan,The dollar is not strong because the dollar is strong. The dollar is strong because the peso is weak.
2022-10-11 11:31:14+00:00,wendingakasi,because i would like to make one thing clear… the peso is not weak because the peso is weak. the peso is weak because the dollar is strong.
2022-10-11 11:28:44+00:00,ParadaJojo,"Analogy 101. Re: ""The peso is weak not because it is weak. The peso is weak because the dollar is strong"" says Sandro, anak ni Marcos Jr."
2022-10-11 11:27:49+00:00,JoseOlegs,"me trying to be philosophical and shit:

✨ the peso is weak because the dollar is strong ✨"
2022-10-11 11:26:53+00:00,christiangmd_,@jannineartuz @AngelaFinela Parang the peso is weak because the dollar is strong lang no?
2022-10-11 11:22:26+00:00,bie427,@GerryCacanindin I therefore conclude that dollar is strong because the PESO IS WEAK. 😅😅😅
2022-10-11 11:16:13+00:00,walf_,Peso (our own currency) is getting weak because the dollar is getting strong as it is a safety net for many other currencies. He has a point and I don't blame him. He actually makes sense. Some people convert their currencies to dollar. The global market is trading in dollar.
2022-10-11 11:11:53+00:00,mndljae,the peso is not weak because the peso is weak. the peso is weak because the dollar is strong. yawa. na. gyud. ni. ron. bai.
2022-10-11 11:11:37+00:00,aeslovbot,what kind of analogy is “the peso is not weak because the peso is weak. the peso is weak because the dollar is strong” 😭😭😭😭 sandro anuna?????????
2022-10-11 11:11:09+00:00,Drinnnsu,"If the Philippine Peso was in fact strong on its own, why assert the growing dominance of the US Dollar?

Is the Philippine Peso only strong if other currencies are weak?

Come on, ours should remain strong even if other currencies rise. But here we are justifying its weakness."
2022-10-11 11:09:51+00:00,yoonhonqs,"dominant trait is a strong trait so para siyang dollar then we have recessive trait, weak trait iyon so para siyang peso. ganon ba 'yon pre?"
2022-10-11 11:02:23+00:00,JoloGonzaless,"Okay stupid bitch. Tama ka naman that the peso is weak because the dollar is strong, however the weakness of the peso in relation to the dollar is affected by many many factors not just the currency devaluation itself. Kaya mali ka ren. Mahina ang peso, kase mahina any peso."
2022-10-11 10:59:53+00:00,Huijucristo,"ok the dollar is strong, quite reasonable thing to say ok. Peso is weak, coz of the lack of attention and solutions, ur just waiting for the apple to fall of a tree jusko. Dollar is weak but why do our neighboring countries experience lesser effects, cos their gov is doing smthng"
2022-10-11 10:57:20+00:00,Patatased,"“I would like to make one thing clear... the peso is not weak because the peso is weak. The peso is weak because the dollar is strong.”

Yes"
2022-10-11 10:52:20+00:00,LongakitKevin,"""I would like to make one thing clear...the peso is not weak because the peso is weak. The peso is weak because of the dollar is strong.""
🤣🤣🤣"
2022-10-11 10:43:46+00:00,paulynomialx,"Binigyan kayo ng pag kakataong umangat ang buhay ng lahat, pinili n’yo is umangat presyo ng bilihin, produktong petrolyo at “The peso is not weak because the dollar is strong”."
2022-10-11 10:40:15+00:00,brittannybb,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong."" -Son of a bitch"
2022-10-11 10:29:23+00:00,thebookofjoss,peso is weak because dollar is strong
2022-10-11 10:27:48+00:00,ort_hinari,"actually tru ni to some extent kay the US is releasing policies to make the dollar strong maoy financial peeps didtos US urged the people to hold onto their dollars and not buy any securities anay kay it wouldn't translate well pa pero hoy gagu, the peso is weak man sab. utok daw"
2022-10-11 10:19:52+00:00,renrengoawey_,@itlogcarts HAHAHAHAA THE PESO IS NOT WEAK BECAUSE THE DOLLAR IS STRONG😭😭
2022-10-11 10:11:16+00:00,NeuroticSlayer,"Tbf, the dollar is really STrong… but the the peso is weak because of many factors, including our crazy importation.

After all, the Philippines has one of the longest coastlines in the world. However, we are importing more than 90% of our salt needs 🙃🙃🙃"
2022-10-11 10:07:55+00:00,brightwintology,"sorry di ko kaya this is self indulgent. i stand by my belief na fallacy ang sinabi ni:

he said (1) the peso is weak NOT BECAUSE the peso is weak (2) the peso is weak BECAUSE the dollar is strong

1 is a fallacy kase the peso IS weak BECAUSE the peso IS weak https://t.co/EGXmxLr4tg"
2022-10-11 10:03:17+00:00,Huling_Ibarra,hUuUUUh? Eh same lang naman ang meaning strong ang dollar kasi weak ang peso :'P
2022-10-11 09:52:54+00:00,MissSarcasticPh,"Ok sige, how about this #sandromarcos ?
""the dollar is not strong because the dollar is strong, the dollar is strong because the peso is weak""
Sige ano pang gusto mong #logic ??? Hmmm, questionin nga ang diploma nitong #bugok na eto?!! https://t.co/N1U4LnJZNJ"
2022-10-11 09:51:36+00:00,0000bjh574,"(3) ang tanong, ANONG GAGAWIN NG GOBYERNONG TO IN RESPONSE TO THE WEAKENING OF PESO?? Yung sagot kasi na “the peso is weak because the dollar is strong” ay parang “wala eh ganyan talaga”"
2022-10-11 09:50:46+00:00,imjaytrabuco,Sana sinabi na lang nya na the “peso appears to be weak because the dollar is strong” hahaha!
2022-10-11 09:49:25+00:00,Don8don3,"The peso is not weak beacuse the peso is weak .

The peso is weak because the dollar is strong .

Tongue Twister Master
~ Sandro Marcos"
2022-10-11 09:45:56+00:00,Lourdes30247618,"@AltStarMagic Mga BOBO naman ang nagcocoment dito d marunong umintindi, ang tatanga, malamang weak talaga ang peso kasi strong ang dollar, tanga.."
2022-10-11 09:43:37+00:00,rainbroe,"sandro: the peso is weak because the dollar is strong

also sandro: i sound like an idiot but my face is thick"
2022-10-11 09:43:15+00:00,lxndonroyd,"@AltStarMagic ""the dollar is strong not because the dollar is strong, the dollar is strong because the peso is weak"""
2022-10-11 09:42:49+00:00,GabrielJohn_85,😲oh kaya pala the peso is weak cause the dollar is strong WOAH ANG GALING 👏👏👏
2022-10-11 09:39:59+00:00,MiaMagdalena,"The peso is weak because the dollar is strong.

Here. Please… https://t.co/uFfeiPOXVF"
2022-10-11 09:39:28+00:00,ulybog,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong."" https://t.co/EJRHi1KO5u"
2022-10-11 09:37:51+00:00,Donizillacares,"House of the Dragon quotes?

""I have never known any one so strong as my sweet nephews, so let us drain our cups to these three strong boys"" 

“I would like to make one thing clear…the peso is not weak because the peso is weak. The peso is weak because the dollar is strong"""
2022-10-11 09:36:01+00:00,outsidechamber,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.""

Sobrang linaw pero hirap na hirap yung mga may indoctrinated braincell ni joma intindihin sinabi ni sandro."
2022-10-11 09:35:24+00:00,kastrile,@KarinoWhite The peso is weak because the dollar is strong 😵‍💫🥴
2022-10-11 09:34:09+00:00,bleachrr,@seyoungvs the 🥺 peso is 💀 not ❌🙅‍♀️ weak 😣😣 because 🤔🤔 the 😵😵 peso 💸💸 is 😡😡 weak 😣😣😣 the 🤔🤔 peso 💸💸 is 😁😁 weak 😣😣 because 🤓🤓 the 🤔🤔 dollar 💵💵 is 🤔🤔 strong 💪💪
2022-10-11 09:29:49+00:00,aijem7,"""I would like to make one thing clear... The dollar is not strong because the dollar is strong. The dollar is strong because the peso is weak."" https://t.co/VHgrgSt56f"
2022-10-11 09:23:20+00:00,sowrongitsrxign,@jasminpontiness forda weak is the strong and the dollar is the peso 😁😁
2022-10-11 09:23:06+00:00,pocketfull6,@SirRenzSaavedra I am sorry but I would also like to make one thing clear... the dollar is strong not because the dollar is strong. The dollar is strong because the pesos is weak. char
2022-10-11 09:18:31+00:00,d4nielamarie,"the peso is weak because the dollar is strong 😭 

gagu anuyan anteh"
